blind_id,task,repeat,condition,round,source,brief_intent_alignment,clarity_information_hierarchy,visual_system_craft,expressiveness_distinctiveness,overall
TG16_I041,ab000016,0,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000016/candidates/r3.png,54,57,55,61,58
TG16_I042,ab000016,1,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/FUSED/problems/ab000016/candidates/r4.png,61,60,54,62,51
TG16_I043,ab000016,0,MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/MAD/problems/ab000016/candidates/r4.png,55,52,59,53,56
TG16_I044,ab000016,1,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/CEN_MAD/problems/ab000016/candidates/r1.png,58,59,57,62,59
TG16_I045,ab000016,1,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000016/candidates/r4.png,38,34,34,35,36
TG16_I046,ab000016,0,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000016/candidates/r5.png,60,54,54,54,50
TG16_I047,ab000016,0,FUSED,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000016/candidates/r3.png,53,51,51,52,49
TG16_I048,ab000016,0,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/SELF/problems/ab000016/candidates/r2.png,53,51,55,52,51
TG16_I049,ab000016,2,MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/MAD/problems/ab000016/candidates/r4.png,54,51,52,52,54
TG16_I050,ab000016,0,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000016/candidates/r1.png,51,50,54,52,51
TG16_I051,ab000016,0,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000016/candidates/r5.png,52,56,55,55,51
TG16_I052,ab000016,2,R0,0,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/R0/problems/ab000016/candidates/r0.png,61,60,54,62,51
TG16_I053,ab000016,2,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/CEN_MAD/problems/ab000016/candidates/r5.png,59,59,53,62,50
TG16_I054,ab000016,0,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/SELF/problems/ab000016/candidates/r1.png,55,57,59,55,54
TG16_I055,ab000016,0,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000016/candidates/r2.png,51,55,51,54,51
TG16_I056,ab000016,1,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000016/candidates/r3.png,59,54,61,59,59
TG16_I057,ab000016,1,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/AXES/problems/ab000016/candidates/r1.png,41,36,35,41,39
TG16_I058,ab000016,2,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/SELF/problems/ab000016/candidates/r2.png,57,58,56,56,52
TG16_I059,ab000016,0,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000016/candidates/r3.png,58,53,57,59,50
TG16_I060,ab000016,2,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/MAD/problems/ab000016/candidates/r3.png,54,57,55,61,54
TG16_I061,ab000016,0,MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/MAD/problems/ab000016/candidates/r2.png,61,60,61,57,51
TG16_I062,ab000016,1,FUSED,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/FUSED/problems/ab000016/candidates/r1.png,42,42,39,39,35
TG16_I063,ab000016,2,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/CEN_MAD/problems/ab000016/candidates/r3.png,56,58,56,56,56
TG16_I064,ab000016,2,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/FUSED/problems/ab000016/candidates/r5.png,54,57,55,55,56
TG16_I065,ab000016,2,FUSED,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/FUSED/problems/ab000016/candidates/r1.png,54,57,55,61,58
TG16_I066,ab000016,2,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000016/candidates/r1.png,58,59,53,56,59
TG16_I067,ab000016,0,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000016/candidates/r4.png,60,54,57,59,50
TG16_I068,ab000016,0,AXES,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000016/candidates/r2.png,55,57,59,55,54
TG16_I069,ab000016,0,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/SELF/problems/ab000016/candidates/r4.png,52,50,55,57,53
TG16_I070,ab000016,0,SELF,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/SELF/problems/ab000016/candidates/r5.png,61,55,54,54,55
TG16_I071,ab000016,2,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000016/candidates/r5.png,61,55,58,54,53
TG16_I072,ab000016,0,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000016/candidates/r4.png,55,52,56,58,49
TG16_I073,ab000016,0,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/MAD/problems/ab000016/candidates/r3.png,55,52,56,53,58
TG16_I074,ab000016,2,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/FUSED/problems/ab000016/candidates/r4.png,55,52,59,58,58
TG16_I075,ab000016,1,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000016/candidates/r2.png,34,32,40,34,37
TG16_I076,ab000016,1,R0,0,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/R0/problems/ab000016/candidates/r0.png,34,38,37,42,40
TG16_I077,ab000016,0,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000016/candidates/r1.png,51,50,51,57,55
TG16_I078,ab000016,0,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000016/candidates/r5.png,60,54,54,59,53
TG17_I001,ab000017,1,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/FUSED/problems/ab000017/candidates/r4.png,64,62,63,69,67
TG17_I002,ab000017,1,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/AXES/problems/ab000017/candidates/r1.png,71,66,65,71,69
TG17_I003,ab000017,2,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/MAD/problems/ab000017/candidates/r1.png,47,50,49,54,47
TG17_I004,ab000017,2,FUSED,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/FUSED/problems/ab000017/candidates/r3.png,45,44,48,51,47
TG17_I005,ab000017,1,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/AXES/problems/ab000017/candidates/r4.png,63,62,66,69,61
TG17_I006,ab000017,0,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/MAD/problems/ab000017/candidates/r3.png,69,70,68,68,64
TG17_I007,ab000017,1,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000017/candidates/r4.png,72,66,73,71,71
TG17_I008,ab000017,0,FUSED,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000017/candidates/r3.png,73,67,70,66,71
TG17_I009,ab000017,0,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000017/candidates/r4.png,65,68,63,67,63
TG17_I010,ab000017,2,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/FUSED/problems/ab000017/candidates/r4.png,46,44,45,46,43
TG17_I011,ab000017,2,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/SELF/problems/ab000017/candidates/r1.png,52,47,47,47,44
TG17_I012,ab000017,2,FUSED,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/FUSED/problems/ab000017/candidates/r2.png,66,69,67,73,70
TG17_I013,ab000017,1,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/AXES/problems/ab000017/candidates/r3.png,65,68,63,67,70
TG17_I014,ab000017,2,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/FUSED/problems/ab000017/candidates/r5.png,51,47,50,47,53
TG17_I015,ab000017,2,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/CEN_MAD/problems/ab000017/candidates/r3.png,63,67,66,66,67
TG17_I016,ab000017,0,MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/MAD/problems/ab000017/candidates/r2.png,68,70,68,73,66
TG17_I017,ab000017,0,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/SELF/problems/ab000017/candidates/r4.png,67,64,64,65,66
TG17_I018,ab000017,2,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000017/candidates/r1.png,45,44,52,46,43
TG17_I019,ab000017,1,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000017/candidates/r2.png,64,68,70,67,65
TG17_I020,ab000017,2,SELF,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/SELF/problems/ab000017/candidates/r5.png,72,66,66,71,65
TG17_I021,ab000017,2,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/SELF/problems/ab000017/candidates/r3.png,68,70,68,73,66
TG17_I022,ab000017,1,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/CEN_MAD/problems/ab000017/candidates/r5.png,65,63,71,64,61
TG17_I023,ab000017,1,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/AXES/problems/ab000017/candidates/r5.png,67,64,71,70,70
TG17_I024,ab000017,0,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000017/candidates/r5.png,64,68,70,67,65
TG17_I025,ab000017,0,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000017/candidates/r3.png,66,69,67,67,68
TG17_I026,ab000017,0,MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/MAD/problems/ab000017/candidates/r4.png,67,64,71,70,70
TG17_I027,ab000017,2,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/SELF/problems/ab000017/candidates/r4.png,65,63,63,70,68
TG17_I028,ab000017,2,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/SELF/problems/ab000017/candidates/r2.png,63,62,66,64,69
TG17_I029,ab000017,0,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000017/candidates/r3.png,66,69,71,67,61
TG17_I030,ab000017,0,FUSED,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000017/candidates/r2.png,71,71,73,68,62
TG17_I031,ab000017,2,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/CEN_MAD/problems/ab000017/candidates/r2.png,55,54,52,51,47
TG17_I032,ab000017,1,MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/MAD/problems/ab000017/candidates/r5.png,69,70,65,68,71
TG17_I033,ab000017,2,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/CEN_MAD/problems/ab000017/candidates/r1.png,54,48,55,48,44
TG17_I034,ab000017,2,MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/MAD/problems/ab000017/candidates/r4.png,65,63,67,70,65
TG17_I035,ab000017,1,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/CEN_MAD/problems/ab000017/candidates/r2.png,69,65,65,65,62
TG17_I036,ab000017,0,FUSED,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000017/candidates/r1.png,66,69,67,67,68
TG17_I037,ab000017,2,FUSED,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/FUSED/problems/ab000017/candidates/r1.png,53,53,51,50,46
TG17_I038,ab000017,2,R0,0,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/R0/problems/ab000017/candidates/r0.png,55,49,52,48,47
TG17_I039,ab000017,2,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/CEN_MAD/problems/ab000017/candidates/r5.png,52,53,47,50,53
TG17_I040,ab000017,2,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/CEN_MAD/problems/ab000017/candidates/r4.png,64,62,67,64,70
TG17_I041,ab000017,1,MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/MAD/problems/ab000017/candidates/r2.png,48,51,53,49,48
TG17_I042,ab000017,0,AXES,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000017/candidates/r2.png,73,67,66,72,65
TG17_I043,ab000017,1,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000017/candidates/r3.png,72,66,73,71,71
TG17_I044,ab000017,2,MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/MAD/problems/ab000017/candidates/r2.png,68,70,68,73,66
TG17_I045,ab000017,1,SELF,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000017/candidates/r5.png,70,65,72,71,71
TG17_I046,ab000017,0,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000017/candidates/r4.png,64,62,70,64,61
TG17_I047,ab000017,2,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/MAD/problems/ab000017/candidates/r3.png,46,50,49,49,45
TG17_I048,ab000017,2,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000017/candidates/r4.png,50,46,54,52,52
TG17_I049,ab000017,2,MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/MAD/problems/ab000017/candidates/r5.png,45,44,45,51,49
TG17_I050,ab000017,1,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/CEN_MAD/problems/ab000017/candidates/r1.png,70,65,69,65,64
TG17_I051,ab000017,2,AXES,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000017/candidates/r2.png,46,44,45,46,43
TG17_I052,ab000017,1,R0,0,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/R0/problems/ab000017/candidates/r0.png,64,62,67,64,70
TG17_I053,ab000017,0,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/MAD/problems/ab000017/candidates/r1.png,72,72,66,69,65
TG17_I054,ab000017,1,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/MAD/problems/ab000017/candidates/r3.png,66,69,67,67,63
TG17_I055,ab000017,1,MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/MAD/problems/ab000017/candidates/r4.png,72,72,69,74,67
TG17_I056,ab000017,0,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000017/candidates/r5.png,68,70,64,73,62
TG17_I057,ab000017,2,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000017/candidates/r3.png,51,47,50,53,48
TG17_I058,ab000017,0,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000017/candidates/r2.png,66,63,71,64,68
TG17_I059,ab000017,0,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000017/candidates/r5.png,68,70,64,73,62
TG17_I060,ab000017,0,R0,0,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/R0/problems/ab000017/candidates/r0.png,47,45,49,52,47
TG17_I061,ab000017,1,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/CEN_MAD/problems/ab000017/candidates/r3.png,71,66,73,66,62
TG17_I062,ab000017,2,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000017/candidates/r5.png,55,49,55,48,51
TG17_I063,ab000017,0,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000017/candidates/r1.png,73,67,73,72,67
TG17_I064,ab000017,1,FUSED,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/FUSED/problems/ab000017/candidates/r1.png,68,70,64,68,64
TG17_I065,ab000017,0,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/SELF/problems/ab000017/candidates/r2.png,71,66,73,66,62
TG17_I066,ab000017,1,AXES,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/AXES/problems/ab000017/candidates/r2.png,73,67,70,66,71
TG17_I067,ab000017,0,SELF,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/SELF/problems/ab000017/candidates/r5.png,67,64,68,65,70
TG17_I068,ab000017,1,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/FUSED/problems/ab000017/candidates/r5.png,54,48,51,48,47
TG17_I069,ab000017,1,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/CEN_MAD/problems/ab000017/candidates/r4.png,73,72,73,74,65
TG17_I070,ab000017,0,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000017/candidates/r1.png,66,63,67,64,63
TG17_I071,ab000017,1,FUSED,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/FUSED/problems/ab000017/candidates/r2.png,72,66,73,66,62
TG17_I072,ab000017,1,FUSED,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/FUSED/problems/ab000017/candidates/r3.png,72,72,73,74,65
TG17_I073,ab000017,0,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000017/candidates/r4.png,72,66,73,66,69
TG17_I074,ab000017,0,MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/MAD/problems/ab000017/candidates/r5.png,66,63,71,70,66
TG17_I075,ab000017,1,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000017/candidates/r1.png,69,65,72,65,68
TG17_I076,ab000017,1,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/MAD/problems/ab000017/candidates/r1.png,71,71,69,68,69
TG17_I077,ab000017,0,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/SELF/problems/ab000017/candidates/r3.png,71,66,73,66,62
TG17_I078,ab000017,0,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/SELF/problems/ab000017/candidates/r1.png,68,64,68,70,66
TG18_I001,ab000018,1,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000018/candidates/r2.png,29,26,33,32,28
TG18_I002,ab000018,1,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000018/candidates/r3.png,33,33,31,30,26
TG18_I003,ab000018,0,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000018/candidates/r1.png,29,31,30,29,30
TG18_I004,ab000018,1,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000018/candidates/r1.png,30,26,26,27,24
TG18_I005,ab000018,2,MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/MAD/problems/ab000018/candidates/r2.png,31,27,30,33,24
TG18_I006,ab000018,0,FUSED,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000018/candidates/r2.png,27,25,33,32,27
TG18_I007,ab000018,0,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000018/candidates/r2.png,35,29,35,28,25
TG18_I008,ab000018,0,FUSED,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000018/candidates/r1.png,28,25,29,26,32
TG18_I009,ab000018,1,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/MAD/problems/ab000018/candidates/r3.png,35,34,28,36,31
TG18_I010,ab000018,1,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/CEN_MAD/problems/ab000018/candidates/r5.png,53,52,46,54,43
TG18_I011,ab000018,2,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000018/candidates/r3.png,30,26,26,32,26
TG18_I012,ab000018,2,AXES,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000018/candidates/r2.png,34,34,28,36,24
TG18_I013,ab000018,1,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/SELF/problems/ab000018/candidates/r4.png,27,30,29,34,32
TG18_I014,ab000018,2,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/FUSED/problems/ab000018/candidates/r5.png,52,52,46,49,45
TG18_I015,ab000018,2,FUSED,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/FUSED/problems/ab000018/candidates/r2.png,33,28,27,28,24
TG18_I016,ab000018,0,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/AXES/problems/ab000018/candidates/r5.png,34,28,35,33,33
TG18_I017,ab000018,2,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/MAD/problems/ab000018/candidates/r1.png,51,51,45,54,42
TG18_I018,ab000018,1,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/FUSED/problems/ab000018/candidates/r5.png,29,26,26,32,26
TG18_I019,ab000018,2,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/CEN_MAD/problems/ab000018/candidates/r5.png,48,44,44,50,44
TG18_I020,ab000018,2,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000018/candidates/r4.png,28,31,33,35,25
TG18_I021,ab000018,0,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/CEN_MAD/problems/ab000018/candidates/r1.png,26,24,32,31,32
TG18_I022,ab000018,0,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/MAD/problems/ab000018/candidates/r1.png,26,30,32,29,23
TG18_I023,ab000018,0,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/MAD/problems/ab000018/candidates/r3.png,31,32,34,35,26
TG18_I024,ab000018,2,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/c/AXES/problems/ab000018/candidates/r5.png,33,28,31,33,24
TG18_I025,ab000018,1,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/c/FUSED/problems/ab000018/candidates/r4.png,35,29,28,28,29
TG18_I026,ab000018,0,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/c/FUSED/problems/ab000018/candidates/r5.png,25,24,28,31,23
